time,open,high,low,close
2018.12.11 12:00,1247.29,1248.75,1243.29,1243.74
2018.12.11 16:00,1243.73,1245.11,1241.04,1242.31
2018.12.11 20:00,1242.28,1243.62,1242.28,1243.15
2018.12.12 00:00,1243.57,1246.12,1243.13,1244.83
2018.12.12 04:00,1244.83,1245.00,1242.17,1242.30
2018.12.12 08:00,1242.29,1245.05,1242.02,1244.43
2018.12.12 12:00,1244.34,1246.81,1243.06,1246.03
2018.12.12 16:00,1246.00,1247.22,1243.92,1245.22
2018.12.12 20:00,1245.23,1246.71,1245.09,1246.15
2018.12.13 00:00,1245.87,1245.97,1243.95,1244.67
2018.12.13 04:00,1244.67,1246.73,1244.22,1246.13
2018.12.13 08:00,1246.12,1246.61,1241.36,1241.97
2018.12.13 12:00,1241.98,1244.19,1240.15,1242.26
2018.12.13 16:00,1242.26,1243.85,1241.85,1241.92
2018.12.13 20:00,1241.93,1243.12,1241.62,1242.49
2018.12.14 00:00,1242.47,1243.06,1241.65,1242.05
2018.12.14 04:00,1242.05,1242.16,1237.42,1238.60
2018.12.14 08:00,1238.60,1239.82,1237.66,1238.26
2018.12.14 12:00,1238.27,1238.68,1232.92,1236.10
2018.12.14 16:00,1236.10,1240.37,1235.90,1238.61
2018.12.14 20:00,1238.63,1239.34,1237.54,1238.46
2018.12.16 20:00,1239.07,1239.07,1236.00,1237.18
2018.12.17 00:00,1237.12,1238.10,1235.80,1237.77
2018.12.17 04:00,1237.78,1239.05,1236.43,1238.91
2018.12.17 08:00,1238.91,1240.31,1237.62,1239.94
2018.12.17 12:00,1239.93,1242.74,1239.32,1242.60
2018.12.17 16:00,1242.62,1248.11,1242.17,1245.69
2018.12.17 20:00,1245.68,1246.80,1245.15,1245.93
2018.12.18 00:00,1245.96,1248.83,1245.43,1248.44
2018.12.18 04:00,1248.48,1248.97,1245.07,1247.92
2018.12.18 08:00,1247.91,1250.37,1247.55,1249.00
2018.12.18 12:00,1248.99,1249.23,1245.94,1246.63
2018.12.18 16:00,1246.66,1249.93,1246.21,1248.85
2018.12.18 20:00,1248.91,1250.04,1248.57,1249.49
2018.12.19 00:00,1249.82,1251.08,1248.51,1250.54
2018.12.19 04:00,1250.55,1251.33,1249.37,1249.79
2018.12.19 08:00,1249.78,1251.38,1246.81,1248.36
2018.12.19 12:00,1248.35,1258.02,1247.18,1254.43
2018.12.19 16:00,1254.41,1256.70,1242.00,1244.09
2018.12.19 20:00,1244.10,1244.98,1241.75,1244.11
2018.12.20 00:00,1243.79,1245.78,1242.75,1244.59
2018.12.20 04:00,1244.58,1248.75,1244.17,1248.56
2018.12.20 08:00,1248.57,1257.03,1248.34,1256.04
2018.12.20 12:00,1256.02,1262.04,1253.61,1256.36
2018.12.20 16:00,1256.36,1266.47,1255.88,1262.59
2018.12.20 20:00,1262.68,1264.03,1259.88,1262.01
2018.12.21 00:00,1262.01,1262.63,1259.93,1260.35
2018.12.21 04:00,1260.35,1261.71,1258.72,1261.47
2018.12.21 08:00,1261.47,1262.76,1256.18,1260.19
2018.12.21 12:00,1260.20,1262.08,1256.90,1259.12
2018.12.21 16:00,1259.11,1259.99,1253.93,1255.39
2018.12.21 20:00,1255.39,1255.86,1254.85,1255.39
2018.12.23 20:00,1257.17,1259.07,1257.17,1258.92
2018.12.24 00:00,1258.92,1264.11,1258.81,1264.03
2018.12.24 04:00,1264.03,1264.34,1262.12,1262.60
2018.12.24 08:00,1262.58,1265.33,1259.32,1260.98
2018.12.24 12:00,1260.98,1267.24,1260.83,1265.89
2018.12.24 16:00,1265.89,1269.54,1265.14,1268.20
2018.12.25 20:00,1269.10,1271.22,1267.20,1267.32
2018.12.26 00:00,1267.32,1272.95,1264.29,1272.42
2018.12.26 04:00,1272.42,1274.70,1271.28,1272.94
2018.12.26 08:00,1272.93,1274.29,1271.67,1273.07
2018.12.26 12:00,1273.04,1278.78,1271.04,1278.19
2018.12.26 16:00,1278.18,1279.09,1265.81,1266.51
2018.12.26 20:00,1266.44,1269.82,1264.66,1269.17
2018.12.27 00:00,1269.16,1272.32,1268.96,1269.33
2018.12.27 04:00,1269.34,1270.04,1266.67,1266.77
2018.12.27 08:00,1266.78,1273.76,1266.74,1271.07
2018.12.27 12:00,1271.06,1276.74,1270.79,1274.62
2018.12.27 16:00,1274.64,1278.93,1273.36,1276.02
2018.12.27 20:00,1276.09,1276.79,1274.08,1274.73
2018.12.28 00:00,1274.94,1278.44,1274.29,1277.89
2018.12.28 04:00,1277.89,1281.39,1277.18,1280.89
2018.12.28 08:00,1280.89,1282.13,1276.00,1278.66
2018.12.28 12:00,1278.57,1279.54,1276.03,1278.30
2018.12.28 16:00,1278.32,1280.88,1276.85,1279.45
2018.12.28 20:00,1279.45,1280.51,1279.32,1279.90
2018.12.30 20:00,1280.38,1280.59,1278.96,1279.79
2018.12.31 00:00,1279.78,1280.60,1277.44,1277.54
2018.12.31 04:00,1277.55,1281.12,1277.45,1281.12
2018.12.31 08:00,1281.12,1284.06,1280.54,1283.56
2018.12.31 12:00,1283.49,1284.02,1278.41,1280.48
2018.12.31 16:00,1280.46,1282.41,1278.19,1281.46
2018.12.31 20:00,1281.58,1282.42,1281.31,1282.07
2019.01.01 20:00,1282.53,1282.53,1280.75,1281.25
2019.01.02 00:00,1281.25,1283.40,1278.78,1282.29
2019.01.02 04:00,1282.28,1287.37,1282.07,1285.53
2019.01.02 08:00,1285.44,1288.73,1284.97,1286.46
2019.01.02 12:00,1286.46,1287.34,1282.36,1285.79
2019.01.02 16:00,1285.79,1287.70,1278.71,1281.55
2019.01.02 20:00,1281.55,1290.13,1280.79,1285.87
2019.01.03 00:00,1285.83,1289.69,1285.18,1287.91
2019.01.03 04:00,1287.90,1292.33,1287.74,1289.66
2019.01.03 08:00,1289.64,1290.72,1286.23,1287.21
2019.01.03 12:00,1287.26,1291.31,1284.59,1289.76
2019.01.03 16:00,1289.77,1293.45,1288.35,1293.35
2019.01.03 20:00,1293.35,1295.23,1292.27,1295.19
2019.01.04 00:00,1295.20,1298.53,1294.56,1295.60
2019.01.04 04:00,1295.57,1296.31,1293.04,1294.73
2019.01.04 08:00,1294.60,1295.34,1289.45,1291.29
2019.01.04 12:00,1291.30,1291.75,1276.64,1283.57
2019.01.04 16:00,1283.61,1286.19,1282.47,1284.33
2019.01.04 20:00,1284.33,1285.86,1284.12,1285.03
2019.01.06 20:00,1284.82,1286.27,1284.18,1284.26
2019.01.07 00:00,1284.25,1289.80,1282.68,1288.84
2019.01.07 04:00,1288.85,1291.93,1288.59,1291.42
2019.01.07 08:00,1291.42,1292.39,1289.85,1290.93
2019.01.07 12:00,1290.86,1295.05,1287.66,1288.85
2019.01.07 16:00,1288.85,1288.98,1286.19,1288.38
2019.01.07 20:00,1288.41,1289.63,1286.81,1288.88
2019.01.08 00:00,1288.87,1290.20,1283.36,1283.84
2019.01.08 04:00,1283.83,1284.74,1281.67,1282.76
2019.01.08 08:00,1282.79,1284.06,1282.13,1283.35
2019.01.08 12:00,1283.35,1286.33,1279.40,1285.04
2019.01.08 16:00,1285.03,1287.00,1283.88,1285.10
2019.01.08 20:00,1285.10,1285.33,1284.33,1285.16
2019.01.09 00:00,1285.15,1287.13,1283.25,1283.30
2019.01.09 04:00,1283.30,1283.64,1281.25,1282.47
2019.01.09 08:00,1282.44,1283.35,1280.15,1281.63
2019.01.09 12:00,1281.62,1291.80,1280.13,1290.08
2019.01.09 16:00,1290.09,1293.42,1287.74,1291.68
2019.01.09 20:00,1291.65,1293.86,1291.45,1292.93
2019.01.10 00:00,1292.93,1297.06,1291.63,1296.90
2019.01.10 04:00,1296.91,1297.04,1294.82,1295.52
2019.01.10 08:00,1295.45,1297.01,1291.60,1293.10
2019.01.10 12:00,1293.10,1294.62,1289.14,1290.07
2019.01.10 16:00,1290.11,1290.14,1286.51,1287.53
2019.01.10 20:00,1287.52,1288.08,1286.17,1287.98
2019.01.11 00:00,1287.97,1291.71,1287.56,1291.35
2019.01.11 04:00,1291.35,1294.61,1291.16,1293.63
2019.01.11 08:00,1293.65,1295.14,1291.20,1291.51
2019.01.11 12:00,1291.51,1293.51,1287.00,1290.28
2019.01.11 16:00,1290.28,1290.92,1287.79,1288.10
2019.01.11 20:00,1288.12,1288.48,1287.18,1288.16
2019.01.13 20:00,1287.62,1288.62,1287.39,1288.12
2019.01.14 00:00,1288.12,1292.70,1287.97,1290.98
2019.01.14 04:00,1290.97,1293.47,1290.20,1293.19
2019.01.14 08:00,1293.11,1295.87,1292.07,1295.65
2019.01.14 12:00,1295.58,1295.73,1288.47,1290.49
2019.01.14 16:00,1290.51,1292.33,1289.34,1291.89
2019.01.14 20:00,1291.89,1292.54,1291.06,1291.54
2019.01.15 00:00,1291.53,1293.38,1290.41,1291.33
2019.01.15 04:00,1291.27,1291.61,1289.40,1289.64
2019.01.15 08:00,1289.64,1291.25,1287.55,1291.16
2019.01.15 12:00,1291.16,1294.70,1288.35,1291.18
2019.01.15 16:00,1291.20,1291.20,1286.74,1290.34
2019.01.15 20:00,1290.35,1290.84,1288.69,1289.61
2019.01.16 00:00,1289.61,1291.19,1288.35,1288.81
2019.01.16 04:00,1288.79,1292.72,1288.79,1289.73
2019.01.16 08:00,1289.74,1291.71,1288.42,1288.74
2019.01.16 12:00,1288.74,1294.91,1287.92,1292.99
2019.01.16 16:00,1292.98,1294.96,1292.22,1293.22
2019.01.16 20:00,1293.22,1294.11,1292.51,1292.97
2019.01.17 00:00,1293.18,1295.33,1291.97,1292.50
2019.01.17 04:00,1292.50,1293.13,1291.32,1292.91
2019.01.17 08:00,1292.90,1295.01,1292.25,1294.05
2019.01.17 12:00,1294.06,1294.52,1288.78,1290.36
2019.01.17 16:00,1290.41,1293.26,1289.58,1290.80
2019.01.17 20:00,1290.79,1292.49,1290.65,1292.31
2019.01.18 00:00,1292.42,1292.43,1290.37,1291.73
2019.01.18 04:00,1291.74,1292.21,1289.90,1290.12
2019.01.18 08:00,1290.12,1290.19,1283.63,1284.81
2019.01.18 12:00,1284.80,1286.51,1281.23,1283.33
2019.01.18 16:00,1283.34,1284.37,1281.94,1282.05
2019.01.18 20:00,1282.05,1282.30,1280.65,1281.08
2019.01.20 20:00,1281.67,1283.26,1281.67,1282.61
2019.01.21 00:00,1282.61,1283.56,1281.60,1281.81
2019.01.21 04:00,1281.81,1283.47,1281.07,1282.55
2019.01.21 08:00,1282.49,1282.67,1277.52,1278.34
2019.01.21 12:00,1278.38,1280.98,1276.80,1280.39
2019.01.21 16:00,1280.42,1280.80,1279.87,1280.19
2019.01.22 00:00,1279.72,1280.31,1277.81,1278.86
2019.01.22 04:00,1278.87,1281.54,1277.43,1281.25
2019.01.22 08:00,1281.24,1284.83,1281.05,1282.67
2019.01.22 12:00,1282.64,1284.27,1279.30,1280.28
2019.01.22 16:00,1280.29,1285.44,1280.29,1285.24
2019.01.22 20:00,1285.24,1285.34,1283.61,1284.58
2019.01.23 00:00,1284.60,1285.67,1283.08,1283.98
2019.01.23 04:00,1283.98,1285.23,1283.28,1284.55
2019.01.23 08:00,1284.59,1286.52,1284.16,1285.45
2019.01.23 12:00,1285.46,1285.61,1278.67,1282.12
2019.01.23 16:00,1282.11,1285.87,1281.95,1283.54
2019.01.23 20:00,1283.55,1283.87,1282.53,1283.77
2019.01.24 00:00,1283.77,1284.81,1282.76,1282.92
2019.01.24 04:00,1282.93,1283.22,1279.91,1280.18
2019.01.24 08:00,1280.19,1280.73,1278.37,1279.73
2019.01.24 12:00,1279.72,1283.88,1276.81,1282.28
2019.01.24 16:00,1282.27,1283.17,1279.38,1279.94
2019.01.24 20:00,1279.96,1281.82,1279.88,1281.33
2019.01.25 00:00,1281.41,1283.09,1279.93,1281.81
2019.01.25 04:00,1281.83,1284.98,1281.60,1284.61
2019.01.25 08:00,1284.60,1285.15,1282.43,1284.59
2019.01.25 12:00,1284.56,1299.25,1283.49,1297.49
2019.01.25 16:00,1297.51,1300.27,1296.43,1298.53
2019.01.25 20:00,1298.53,1299.52,1297.97,1299.51
2019.01.27 20:00,1302.93,1303.07,1299.96,1300.08
2019.01.28 00:00,1300.10,1303.28,1299.50,1302.70
2019.01.28 04:00,1302.67,1304.43,1301.13,1301.81
2019.01.28 08:00,1301.80,1302.43,1299.61,1299.62
2019.01.28 12:00,1299.63,1303.82,1297.69,1302.53
2019.01.28 16:00,1302.54,1304.21,1301.92,1302.60
2019.01.28 20:00,1302.58,1304.05,1302.10,1303.90
2019.01.29 00:00,1303.98,1304.52,1302.72,1303.75
2019.01.29 04:00,1303.76,1307.64,1302.95,1307.60
2019.01.29 08:00,1307.59,1309.28,1306.86,1307.66
2019.01.29 12:00,1307.67,1311.73,1306.22,1310.88
2019.01.29 16:00,1310.88,1311.94,1308.64,1310.99
2019.01.29 20:00,1311.00,1311.87,1310.73,1310.78
2019.01.30 00:00,1310.78,1314.11,1310.59,1313.22
2019.01.30 04:00,1313.22,1315.49,1313.07,1314.62
2019.01.30 08:00,1314.60,1315.93,1312.75,1313.35
2019.01.30 12:00,1313.35,1314.12,1309.42,1312.19
2019.01.30 16:00,1312.19,1323.35,1309.06,1319.91
2019.01.30 20:00,1319.91,1321.11,1317.26,1319.30
2019.01.31 00:00,1319.30,1320.75,1317.49,1319.33
2019.01.31 04:00,1319.26,1321.88,1318.60,1320.47
2019.01.31 08:00,1320.46,1323.73,1319.99,1323.37
2019.01.31 12:00,1323.38,1326.27,1322.00,1322.17
2019.01.31 16:00,1322.17,1322.88,1318.75,1320.95
2019.01.31 20:00,1321.13,1321.53,1319.23,1321.07
2019.02.01 00:00,1321.07,1321.85,1317.55,1318.56
2019.02.01 04:00,1318.57,1319.10,1316.64,1318.15
2019.02.01 08:00,1318.18,1322.02,1317.78,1321.45
2019.02.01 12:00,1321.45,1323.54,1316.16,1318.27
2019.02.01 16:00,1318.29,1318.58,1316.20,1317.60
2019.02.01 20:00,1317.59,1319.42,1317.53,1318.21
2019.02.03 20:00,1318.04,1319.06,1316.56,1317.17
2019.02.04 00:00,1317.16,1317.51,1313.41,1313.99
2019.02.04 04:00,1314.00,1314.14,1311.88,1313.61
2019.02.04 08:00,1313.61,1313.66,1310.42,1310.83
2019.02.04 12:00,1310.83,1314.64,1308.67,1313.89
2019.02.04 16:00,1313.90,1315.25,1313.13,1313.57
2019.02.04 20:00,1313.57,1313.72,1311.48,1311.78
2019.02.05 00:00,1311.76,1314.79,1311.25,1314.76
2019.02.05 04:00,1314.76,1315.32,1312.75,1313.02
2019.02.05 08:00,1313.01,1314.62,1310.74,1314.55
2019.02.05 12:00,1314.50,1316.88,1312.95,1314.62
2019.02.05 16:00,1314.65,1315.46,1312.70,1314.39
2019.02.05 20:00,1314.38,1315.33,1314.15,1314.97
2019.02.06 00:00,1315.06,1315.81,1312.71,1314.34
2019.02.06 04:00,1314.24,1315.27,1312.93,1314.97
2019.02.06 08:00,1314.98,1315.61,1312.06,1312.21
2019.02.06 12:00,1312.20,1315.18,1311.57,1312.14
2019.02.06 16:00,1312.15,1312.95,1306.81,1307.03
2019.02.06 20:00,1307.09,1307.75,1305.71,1306.64
2019.02.07 00:00,1306.61,1307.83,1303.50,1304.03
2019.02.07 04:00,1304.02,1305.42,1302.79,1304.47
2019.02.07 08:00,1304.47,1307.35,1303.29,1306.70
2019.02.07 12:00,1306.66,1311.95,1305.52,1308.87
2019.02.07 16:00,1308.98,1311.60,1308.73,1310.49
2019.02.07 20:00,1310.47,1311.25,1309.62,1310.47
2019.02.08 00:00,1310.48,1310.62,1308.33,1308.75
2019.02.08 04:00,1308.65,1309.67,1307.79,1309.00
2019.02.08 08:00,1308.99,1312.92,1308.50,1312.24
2019.02.08 12:00,1312.21,1315.45,1311.79,1313.72
2019.02.08 16:00,1313.71,1315.64,1313.46,1315.11
2019.02.08 20:00,1315.13,1315.30,1314.04,1314.25
2019.02.10 20:00,1313.98,1314.01,1313.40,1313.68
2019.02.11 00:00,1313.65,1314.87,1311.22,1311.79
2019.02.11 04:00,1311.78,1312.34,1310.55,1311.26
2019.02.11 08:00,1311.24,1311.39,1306.24,1307.68
2019.02.11 12:00,1307.68,1309.22,1303.71,1308.47
2019.02.11 16:00,1308.48,1310.36,1307.05,1308.40
2019.02.11 20:00,1308.38,1309.07,1307.54,1307.77
2019.02.12 00:00,1307.78,1309.44,1306.54,1307.60
2019.02.12 04:00,1307.61,1312.97,1307.57,1311.77
2019.02.12 08:00,1311.75,1313.86,1310.78,1313.61
2019.02.12 12:00,1313.63,1314.78,1308.28,1309.83
2019.02.12 16:00,1309.85,1312.67,1308.91,1310.90
2019.02.12 20:00,1310.91,1311.81,1309.84,1310.27
2019.02.13 00:00,1310.21,1313.08,1309.35,1313.04
2019.02.13 04:00,1313.03,1314.25,1311.39,1311.78
2019.02.13 08:00,1311.78,1313.37,1309.83,1311.07
2019.02.13 12:00,1311.05,1318.19,1308.18,1314.55
2019.02.13 16:00,1314.54,1314.99,1305.61,1306.58
2019.02.13 20:00,1306.59,1307.70,1305.05,1307.63
2019.02.14 00:00,1307.59,1309.23,1306.97,1308.36
2019.02.14 04:00,1308.37,1309.39,1307.36,1309.37
2019.02.14 08:00,1309.38,1309.79,1305.28,1306.09
2019.02.14 12:00,1306.07,1312.69,1302.60,1309.41
2019.02.14 16:00,1309.40,1314.34,1309.32,1312.88
2019.02.14 20:00,1312.89,1313.06,1311.71,1311.93
2019.02.15 00:00,1311.95,1313.30,1311.41,1312.51
2019.02.15 04:00,1312.54,1315.00,1311.86,1314.49
2019.02.15 08:00,1314.53,1319.20,1314.29,1318.45
2019.02.15 12:00,1318.45,1319.96,1314.22,1314.54
2019.02.15 16:00,1314.54,1321.86,1314.46,1321.41
2019.02.15 20:00,1321.37,1322.61,1320.91,1322.08
2019.02.17 20:00,1321.20,1321.70,1320.65,1321.14
2019.02.18 00:00,1321.19,1325.30,1320.87,1324.59
2019.02.18 04:00,1324.63,1324.69,1321.73,1321.96
2019.02.18 08:00,1321.97,1325.20,1321.32,1324.92
2019.02.18 12:00,1324.92,1327.62,1324.65,1326.01
2019.02.18 16:00,1325.95,1326.78,1325.51,1326.38
2019.02.18 20:00,1325.86,1326.68,1325.86,1326.43
2019.02.19 00:00,1326.43,1326.60,1324.20,1324.83
2019.02.19 04:00,1324.82,1326.01,1322.87,1325.90
2019.02.19 08:00,1325.90,1330.44,1325.55,1328.90
2019.02.19 12:00,1328.90,1339.42,1328.61,1338.22
2019.02.19 16:00,1338.20,1341.83,1336.10,1339.92
2019.02.19 20:00,1339.90,1341.10,1339.30,1339.59
2019.02.20 00:00,1339.58,1346.73,1339.31,1344.13
2019.02.20 04:00,1344.12,1344.14,1341.36,1342.52
2019.02.20 08:00,1342.57,1345.38,1341.60,1343.71
2019.02.20 12:00,1343.68,1345.86,1342.14,1344.81
2019.02.20 16:00,1344.81,1346.29,1336.84,1341.11
2019.02.20 20:00,1341.12,1341.74,1338.55,1340.63
2019.02.21 00:00,1340.63,1341.50,1337.48,1339.94
2019.02.21 04:00,1339.93,1340.85,1337.51,1338.99
2019.02.21 08:00,1339.00,1340.46,1332.04,1335.18
2019.02.21 12:00,1335.03,1337.28,1330.04,1332.17
2019.02.21 16:00,1332.13,1332.14,1324.15,1326.53
2019.02.21 20:00,1326.50,1326.53,1322.43,1325.85
2019.02.22 00:00,1325.86,1326.51,1324.12,1325.36
2019.02.22 04:00,1325.37,1326.66,1324.51,1326.39
2019.02.22 08:00,1326.40,1326.96,1321.51,1323.20
2019.02.22 12:00,1323.20,1330.71,1322.22,1329.38
2019.02.22 16:00,1329.40,1333.10,1327.68,1327.80
2019.02.22 20:00,1327.79,1328.71,1327.22,1328.59
2019.02.24 20:00,1328.78,1329.15,1326.81,1327.77
2019.02.25 00:00,1327.68,1331.83,1327.59,1331.34
2019.02.25 04:00,1331.33,1331.96,1329.05,1330.37
2019.02.25 08:00,1330.38,1331.23,1327.84,1330.52
2019.02.25 12:00,1330.53,1332.54,1325.16,1329.35
2019.02.25 16:00,1329.32,1329.41,1325.57,1328.08
2019.02.25 20:00,1328.06,1328.36,1327.04,1327.56
2019.02.26 00:00,1327.55,1330.16,1326.67,1329.09
2019.02.26 04:00,1329.08,1329.71,1324.67,1324.94
2019.02.26 08:00,1324.97,1327.49,1324.50,1325.17
2019.02.26 12:00,1325.15,1327.78,1323.52,1327.27
2019.02.26 16:00,1327.22,1329.54,1324.95,1329.32
2019.02.26 20:00,1329.32,1329.45,1328.29,1329.26
2019.02.27 00:00,1329.27,1329.90,1327.06,1327.27
2019.02.27 04:00,1327.27,1328.34,1326.39,1326.72
2019.02.27 08:00,1326.77,1328.17,1325.68,1326.97
2019.02.27 12:00,1326.96,1328.83,1322.11,1323.53
2019.02.27 16:00,1323.52,1323.90,1316.98,1319.07
2019.02.27 20:00,1319.06,1321.32,1318.71,1321.14
2019.02.28 00:00,1321.14,1321.23,1317.25,1318.89
2019.02.28 04:00,1318.88,1322.99,1318.18,1321.93
2019.02.28 08:00,1321.88,1327.27,1321.78,1325.97
2019.02.28 12:00,1325.97,1327.04,1313.01,1315.40
2019.02.28 16:00,1315.40,1316.61,1313.35,1313.68
2019.02.28 20:00,1313.71,1314.59,1312.63,1314.24
2019.03.01 00:00,1314.25,1315.22,1312.29,1313.19
2019.03.01 04:00,1313.18,1313.52,1308.37,1309.01
2019.03.01 08:00,1309.01,1310.64,1306.18,1308.86
2019.03.01 12:00,1308.87,1312.16,1304.26,1305.60
2019.03.01 16:00,1305.61,1305.85,1292.18,1293.39
2019.03.01 20:00,1293.35,1293.89,1290.29,1290.40
2019.03.03 20:00,1293.49,1296.23,1293.40,1295.25
2019.03.04 00:00,1295.27,1297.06,1293.50,1296.68
2019.03.04 04:00,1296.69,1296.86,1291.31,1291.32
2019.03.04 08:00,1291.31,1292.05,1285.11,1286.22
2019.03.04 12:00,1286.24,1289.52,1282.87,1285.57
2019.03.04 16:00,1285.58,1289.76,1285.58,1287.11
2019.03.04 20:00,1287.10,1287.71,1285.78,1287.09
2019.03.05 00:00,1287.08,1289.59,1285.61,1288.29
2019.03.05 04:00,1288.30,1288.98,1284.49,1285.12
2019.03.05 08:00,1285.07,1286.58,1283.50,1285.88
2019.03.05 12:00,1285.87,1287.79,1281.23,1284.21
2019.03.05 16:00,1284.17,1287.05,1282.54,1286.74
2019.03.05 20:00,1286.74,1288.33,1286.73,1287.94
2019.03.06 00:00,1287.95,1289.41,1285.95,1287.13
2019.03.06 04:00,1287.13,1290.96,1286.43,1289.15
2019.03.06 08:00,1289.17,1289.43,1284.91,1285.60
2019.03.06 12:00,1285.59,1288.50,1283.63,1286.25
2019.03.06 16:00,1286.26,1287.66,1285.05,1285.89
2019.03.06 20:00,1285.88,1287.57,1285.23,1287.13
2019.03.07 00:00,1287.14,1288.45,1286.40,1286.64
2019.03.07 04:00,1286.65,1286.86,1283.97,1284.38
2019.03.07 08:00,1284.38,1287.48,1280.85,1286.58
2019.03.07 12:00,1286.63,1288.98,1282.83,1286.75
2019.03.07 16:00,1286.74,1287.45,1284.26,1285.62
2019.03.07 20:00,1285.62,1286.65,1284.35,1286.00
2019.03.08 00:00,1286.00,1287.61,1285.21,1287.21
2019.03.08 04:00,1287.21,1294.61,1286.89,1293.86
2019.03.08 08:00,1293.85,1295.83,1292.32,1293.23
2019.03.08 12:00,1293.16,1300.74,1291.56,1297.04
2019.03.08 16:00,1296.97,1300.11,1296.93,1299.30
2019.03.08 20:00,1299.32,1300.63,1299.13,1299.86
2019.03.10 20:00,1296.61,1297.42,1296.60,1297.27
2019.03.11 00:00,1297.27,1298.38,1295.68,1297.29
2019.03.11 04:00,1297.28,1299.13,1295.53,1296.45
2019.03.11 08:00,1296.49,1297.68,1294.15,1294.92
2019.03.11 12:00,1294.89,1296.95,1291.01,1292.88
2019.03.11 16:00,1292.90,1293.81,1290.50,1293.80
2019.03.11 20:00,1293.79,1293.92,1292.04,1292.61
2019.03.12 00:00,1292.65,1296.96,1292.47,1296.26
2019.03.12 04:00,1296.13,1297.46,1294.37,1294.68
2019.03.12 08:00,1294.71,1297.88,1294.49,1296.29
2019.03.12 12:00,1296.30,1299.62,1295.56,1297.06
2019.03.12 16:00,1297.12,1302.17,1296.85,1301.62
2019.03.12 20:00,1301.63,1302.11,1300.93,1301.96
2019.03.13 00:00,1301.96,1305.81,1301.71,1304.93
2019.03.13 04:00,1304.93,1305.44,1303.73,1304.30
2019.03.13 08:00,1304.30,1309.13,1303.91,1307.65
2019.03.13 12:00,1307.60,1309.37,1305.95,1307.99
2019.03.13 16:00,1307.96,1311.25,1307.34,1310.70
2019.03.13 20:00,1310.71,1310.99,1309.00,1309.40
2019.03.14 00:00,1309.44,1309.80,1304.15,1304.26
2019.03.14 04:00,1304.26,1304.62,1301.64,1302.28
2019.03.14 08:00,1302.30,1303.18,1295.89,1297.40
2019.03.14 12:00,1297.38,1298.96,1292.83,1295.55
2019.03.14 16:00,1295.55,1297.10,1293.23,1295.94
2019.03.14 20:00,1295.93,1296.48,1295.77,1296.12
2019.03.15 00:00,1296.12,1299.94,1294.02,1298.13
2019.03.15 04:00,1298.13,1303.82,1297.11,1303.58
2019.03.15 08:00,1303.58,1304.42,1301.47,1304.15
2019.03.15 12:00,1304.16,1306.30,1300.67,1301.95
2019.03.15 16:00,1301.94,1303.21,1301.32,1301.92
2019.03.15 20:00,1301.92,1302.51,1301.41,1302.13
2019.03.17 20:00,1302.25,1302.35,1300.60,1300.61
2019.03.18 00:00,1300.63,1300.87,1298.20,1299.10
2019.03.18 04:00,1299.12,1304.17,1298.54,1304.08
2019.03.18 08:00,1304.07,1306.09,1303.31,1304.45
2019.03.18 12:00,1304.43,1306.72,1303.41,1304.13
2019.03.18 16:00,1304.15,1304.94,1301.06,1302.78
2019.03.18 20:00,1302.76,1303.95,1302.34,1303.48
2019.03.19 00:00,1303.48,1307.76,1303.44,1307.52
2019.03.19 04:00,1307.51,1307.85,1303.84,1304.62
2019.03.19 08:00,1304.62,1308.93,1303.75,1308.07
2019.03.19 12:00,1308.10,1310.87,1306.82,1307.59
2019.03.19 16:00,1307.67,1308.13,1305.87,1306.43
2019.03.19 20:00,1306.42,1307.03,1305.07,1306.24
2019.03.20 00:00,1306.20,1306.83,1303.83,1304.87
2019.03.20 04:00,1304.87,1306.58,1302.41,1303.42
2019.03.20 08:00,1303.42,1305.35,1301.65,1304.88
2019.03.20 12:00,1304.86,1309.63,1298.68,1300.59
2019.03.20 16:00,1300.59,1316.98,1299.75,1314.32
2019.03.20 20:00,1314.30,1315.64,1312.24,1315.44
2019.03.21 00:00,1315.42,1319.05,1314.44,1318.70
2019.03.21 04:00,1318.70,1320.35,1317.37,1318.95
2019.03.21 08:00,1318.94,1319.52,1314.59,1315.33
2019.03.21 12:00,1315.33,1318.53,1308.68,1310.55
2019.03.21 16:00,1310.55,1311.02,1303.31,1309.27
2019.03.21 20:00,1309.28,1309.45,1308.57,1308.57
2019.03.22 00:00,1308.58,1310.34,1306.85,1309.12
2019.03.22 04:00,1309.13,1313.04,1307.40,1312.57
2019.03.22 08:00,1312.59,1313.85,1309.39,1312.65
2019.03.22 12:00,1312.65,1314.94,1309.67,1313.27
2019.03.22 16:00,1313.27,1313.57,1311.15,1312.46
2019.03.22 20:00,1312.45,1313.59,1312.43,1313.27
2019.03.24 20:00,1312.53,1312.55,1311.64,1311.65
2019.03.25 00:00,1311.64,1315.86,1311.00,1315.38
2019.03.25 04:00,1315.37,1317.85,1314.95,1317.04
2019.03.25 08:00,1317.05,1319.11,1316.11,1317.87
2019.03.25 12:00,1317.87,1323.00,1317.72,1321.50
2019.03.25 16:00,1321.52,1324.54,1320.20,1322.23
2019.03.25 20:00,1322.23,1323.27,1321.20,1321.35
2019.03.26 00:00,1321.33,1322.20,1319.95,1320.44
